city,county,lat,long,state,zip
TAYLORSTOWN,WASHINGTON,"+40.161130","-080.378093",PA,15365
"VAN VOORHIS",WASHINGTON,"+40.110068","-080.031787",PA,15366
VENETIA,WASHINGTON,"+40.244339","-080.247797",PA,15367
VESTABURG,WASHINGTON,"+40.023775","-080.007731",PA,15368
WAYNESBURG,GREENE,"+39.874770","-080.080570",PA,15370
"WEST ALEXANDER",WASHINGTON,"+40.128081","-080.270231",PA,15376
"WEST FINLEY",WASHINGTON,"+40.024677","-080.429726",PA,15377
WESTLAND,WASHINGTON,"+40.277534","-080.273130",PA,15378
"WEST MIDDLETOWN",WASHINGTON,"+40.241731","-080.424154",PA,15379
"WIND RIDGE",GREENE,"+39.909365","-080.430040",PA,15380
UNIONTOWN,FAYETTE,"+39.944884","-079.770063",PA,15401
ADAH,FAYETTE,"+39.912105","-079.896360",PA,15410
ADDISON,SOMERSET,"+39.752401","-079.330768",PA,15411
ALLENPORT,WASHINGTON,"+40.095888","-079.849887",PA,15412
ALLISON,FAYETTE,"+39.986828","-079.863732",PA,15413
"BRIER HILL",FAYETTE,"+39.980787","-079.850366",PA,15415
BROWNFIELD,FAYETTE,"+39.932084","-079.652170",PA,15416
BROWNSVILLE,FAYETTE,"+39.921613","-079.690472",PA,15417
CALIFORNIA,WASHINGTON,"+40.068921","-079.873163",PA,15419
CARDALE,FAYETTE,"+39.932084","-079.652170",PA,15420
"CHALK HILL",FAYETTE,"+39.845088","-079.599126",PA,15421
"CHESTNUT RIDGE",FAYETTE,"+39.992254","-079.817083",PA,15422
"COAL CENTER",WASHINGTON,"+40.082192","-079.930266",PA,15423
CONFLUENCE,SOMERSET,"+39.824325","-079.306409",PA,15424
CONNELLSVILLE,FAYETTE,"+40.007430","-079.700949",PA,15425
DAISYTOWN,WASHINGTON,"+40.065064","-079.973302",PA,15427
DAWSON,FAYETTE,"+39.983001","-079.725516",PA,15428
DENBO,WASHINGTON,"+40.008082","-079.939234",PA,15429
"DICKERSON RUN",FAYETTE,"+40.041785","-079.659978",PA,15430
DUNBAR,FAYETTE,"+39.949088","-079.723151",PA,15431
DUNLEVY,WASHINGTON,"+40.099693","-079.859680",PA,15432
"EAST MILLSBORO",FAYETTE,"+39.973512","-079.704535",PA,15433
ELCO,WASHINGTON,"+40.080438","-079.875826",PA,15434
FAIRBANK,FAYETTE,"+39.950123","-079.858471",PA,15435
FAIRCHANCE,FAYETTE,"+39.954424","-079.808073",PA,15436
FARMINGTON,FAYETTE,"+39.797410","-079.596769",PA,15437
"FAYETTE CITY",FAYETTE,"+40.066729","-079.844514",PA,15438
GANS,FAYETTE,"+39.771324","-079.635842",PA,15439
"GIBBON GLADE",FAYETTE,"+39.757751","-079.628365",PA,15440
GRINDSTONE,FAYETTE,"+40.015516","-079.843978",PA,15442
HIBBS,FAYETTE,"+39.926347","-079.901324",PA,15443
HILLER,FAYETTE,"+40.056560","-079.902101",PA,15444
HOPWOOD,FAYETTE,"+39.876835","-079.671812",PA,15445
"INDIAN HEAD",FAYETTE,"+40.037453","-079.377806",PA,15446
ISABELLA,FAYETTE,"+39.945987","-079.939317",PA,15447
"JACOBS CREEK",WESTMORELAND,"+40.360223","-079.439801",PA,15448
KEISTERVILLE,FAYETTE,"+39.963622","-079.785349",PA,15449
"LA BELLE",FAYETTE,"+39.998279","-079.975391",PA,15450
"LAKE LYNN",FAYETTE,"+39.742861","-079.854871",PA,15451
LECKRONE,FAYETTE,"+39.932084","-079.652170",PA,15454
LEISENRING,FAYETTE,"+39.998536","-079.643451",PA,15455
"LEMONT FURNACE",FAYETTE,"+39.877276","-079.805549",PA,15456
"MC CLELLANDTOWN",FAYETTE,"+39.888242","-079.869352",PA,15458
MARKLEYSBURG,FAYETTE,"+39.822431","-079.529731",PA,15459
MARTIN,FAYETTE,"+39.932084","-079.652170",PA,15460
MASONTOWN,FAYETTE,"+39.945770","-079.681838",PA,15461
MELCROFT,FAYETTE,"+40.059740","-079.381435",PA,15462
MERRITTSTOWN,FAYETTE,"+39.882521","-079.833585",PA,15463
"MILL RUN",FAYETTE,"+39.933738","-079.432647",PA,15464
"MOUNT BRADDOCK",FAYETTE,"+39.932084","-079.652170",PA,15465
NEWELL,FAYETTE,"+40.075064","-079.894347",PA,15466
"NEW GENEVA",FAYETTE,"+39.932084","-079.652170",PA,15467
"NEW SALEM",FAYETTE,"+39.941838","-079.841031",PA,15468
NORMALVILLE,FAYETTE,"+40.007860","-079.438215",PA,15469
OHIOPYLE,FAYETTE,"+39.850675","-079.523004",PA,15470
OLIVER,FAYETTE,"+39.918319","-079.715837",PA,15472
PERRYOPOLIS,FAYETTE,"+40.064564","-079.775594",PA,15473
"POINT MARION",FAYETTE,"+39.911834","-079.711740",PA,15474
REPUBLIC,FAYETTE,"+39.984667","-079.881421",PA,15475
RONCO,FAYETTE,"+39.879384","-079.916806",PA,15476
ROSCOE,WASHINGTON,"+40.080713","-079.862734",PA,15477
SMITHFIELD,FAYETTE,"+39.929590","-079.698875",PA,15478
SMITHTON,WESTMORELAND,"+40.155299","-079.738092",PA,15479
SMOCK,FAYETTE,"+39.988339","-079.771265",PA,15480
"STAR JUNCTION",FAYETTE,"+40.065106","-079.769027",PA,15482
STOCKDALE,WASHINGTON,"+40.038498","-079.920937",PA,15483
ULEDI,FAYETTE,"+39.893625","-079.785642",PA,15484
URSINA,SOMERSET,"+39.817346","-079.330642",PA,15485
VANDERBILT,FAYETTE,"+40.010683","-079.750787",PA,15486
WALTERSBURG,FAYETTE,"+39.976316","-079.768901",PA,15488
"WEST LEISENRING",FAYETTE,"+39.956056","-079.700745",PA,15489
WHITE,FAYETTE,"+40.075857","-079.452796",PA,15490
WICKHAVEN,FAYETTE,"+40.117828","-079.771797",PA,15492
SOMERSET,SOMERSET,"+39.990045","-079.087450",PA,15501
"HIDDEN VALLEY",SOMERSET,"+40.046023","-079.258458",PA,15502
ACOSTA,SOMERSET,"+40.113021","-079.070218",PA,15520
"ALUM BANK",BEDFORD,"+40.198627","-078.622801",PA,15521
BEDFORD,BEDFORD,"+39.954640","-078.574759",PA,15522
BERLIN,SOMERSET,"+39.942768","-078.981234",PA,15530
BOSWELL,SOMERSET,"+40.006392","-078.989292",PA,15531
BOYNTON,SOMERSET,"+39.767296","-079.062012",PA,15532
BREEZEWOOD,BEDFORD,"+39.983440","-078.251177",PA,15533
"BUFFALO MILLS",BEDFORD,"+39.864251","-078.674197",PA,15534
CLEARVILLE,BEDFORD,"+39.839294","-078.469881",PA,15535
"CRYSTAL SPRING",FULTON,"+39.943762","-078.122265",PA,15536
EVERETT,BEDFORD,"+39.966962","-078.458753",PA,15537
FAIRHOPE,SOMERSET,"+39.945164","-078.954581",PA,15538
FISHERTOWN,BEDFORD,"+40.130173","-078.591457",PA,15539
"FORT HILL",SOMERSET,"+39.796137","-079.247161",PA,15540
FRIEDENS,SOMERSET,"+40.085382","-078.963508",PA,15541
GARRETT,SOMERSET,"+39.865900","-079.074705",PA,15542
GRAY,SOMERSET,"+40.137749","-079.092551",PA,15544
HYNDMAN,BEDFORD,"+39.886506","-078.712775",PA,15545
JENNERS,SOMERSET,"+40.145938","-079.067583",PA,15546
JENNERSTOWN,SOMERSET,"+40.159500","-079.061629",PA,15547
KANTNER,SOMERSET,"+40.101106","-078.938653",PA,15548
LISTIE,SOMERSET,"+40.020764","-079.012306",PA,15549
"MANNS CHOICE",BEDFORD,"+39.902488","-078.658195",PA,15550
MARKLETON,SOMERSET,"+39.887287","-079.254694",PA,15551
MEYERSDALE,SOMERSET,"+39.875014","-079.038599",PA,15552
"NEW BALTIMORE",SOMERSET,"+39.982795","-078.771929",PA,15553
"NEW PARIS",BEDFORD,"+39.981413","-078.611595",PA,15554
QUECREEK,SOMERSET,"+40.091429","-079.087198",PA,15555
ROCKWOOD,SOMERSET,"+39.955145","-079.141476",PA,15557
SALISBURY,SOMERSET,"+39.941261","-079.083318",PA,15558
SCHELLSBURG,BEDFORD,"+40.057047","-078.642513",PA,15559
SHANKSVILLE,SOMERSET,"+40.017059","-078.907682",PA,15560
SIPESVILLE,SOMERSET,"+40.096406","-079.090158",PA,15561
SPRINGS,SOMERSET,"+39.748020","-079.123732",PA,15562
STOYSTOWN,SOMERSET,"+40.094802","-078.965817",PA,15563
WELLERSBURG,SOMERSET,"+39.729896","-078.844105",PA,15564
"WEST SALISBURY",SOMERSET,"+40.003476","-079.037983",PA,15565
GREENSBURG,WESTMORELAND,"+40.347017","-079.500729",PA,15601
ACME,WESTMORELAND,"+40.120149","-079.405069",PA,15610
ADAMSBURG,WESTMORELAND,"+40.303771","-079.653058",PA,15611
ALVERTON,WESTMORELAND,"+40.360223","-079.439801",PA,15612
APOLLO,WESTMORELAND,"+40.436827","-079.617178",PA,15613
ARDARA,WESTMORELAND,"+40.360619","-079.743317",PA,15615
ARMBRUST,WESTMORELAND,"+40.360223","-079.439801",PA,15616
ARONA,WESTMORELAND,"+40.360223","-079.439801",PA,15617
AVONMORE,WESTMORELAND,"+40.497049","-079.489055",PA,15618
BOVARD,WESTMORELAND,"+40.360223","-079.439801",PA,15619
BRADENVILLE,WESTMORELAND,"+40.323845","-079.343421",PA,15620
CALUMET,WESTMORELAND,"+40.360223","-079.439801",PA,15621
CHAMPION,WESTMORELAND,"+40.190193","-079.301960",PA,15622
CLARIDGE,WESTMORELAND,"+40.369210","-079.619012",PA,15623
CRABTREE,WESTMORELAND,"+40.357753","-079.484028",PA,15624
DARRAGH,WESTMORELAND,"+40.360223","-079.439801",PA,15625
DELMONT,WESTMORELAND,"+40.361310","-079.571423",PA,15626
DERRY,WESTMORELAND,"+40.350227","-079.402056",PA,15627
DONEGAL,WESTMORELAND,"+40.102807","-079.377008",PA,15628
"EAST VANDERGRIFT",WESTMORELAND,"+40.598047","-079.562383",PA,15629
EDMON,ARMSTRONG,"+40.847829","-079.451575",PA,15630
EVERSON,FAYETTE,"+40.084517","-079.590529",PA,15631
EXPORT,WESTMORELAND,"+40.429723","-079.634789",PA,15632
"FORBES ROAD",WESTMORELAND,"+40.357548","-079.522546",PA,15633
GRAPEVILLE,WESTMORELAND,"+40.308892","-079.665420",PA,15634
HANNASTOWN,WESTMORELAND,"+40.352037","-079.497890",PA,15635
"HARRISON CITY",WESTMORELAND,"+40.366020","-079.656525",PA,15636
HERMINIE,WESTMORELAND,"+40.266168","-079.567790",PA,15637
HOSTETTER,WESTMORELAND,"+40.261060","-079.143130",PA,15638
HUNKER,WESTMORELAND,"+40.328617","-079.624473",PA,15639
HUTCHINSON,WESTMORELAND,"+40.225086","-079.732805",PA,15640
"HYDE PARK",WESTMORELAND,"+40.628165","-079.595648",PA,15641
IRWIN,WESTMORELAND,"+40.365020","-079.584060",PA,15642
JEANNETTE,WESTMORELAND,"+40.374572","-079.407913",PA,15644
"JONES MILLS",WESTMORELAND,"+40.360223","-079.439801",PA,15646
LARIMER,WESTMORELAND,"+40.341519","-079.727216",PA,15647
LATROBE,WESTMORELAND,"+40.355770","-079.421969",PA,15650
LAUGHLINTOWN,WESTMORELAND,"+40.231409","-079.171459",PA,15655
LEECHBURG,ARMSTRONG,"+40.638960","-079.610962",PA,15656
LIGONIER,WESTMORELAND,"+40.271322","-079.251145",PA,15658
LOWBER,WESTMORELAND,"+40.248798","-079.764638",PA,15660
LOYALHANNA,WESTMORELAND,"+40.286515","-079.513433",PA,15661
LUXOR,WESTMORELAND,"+40.360223","-079.439801",PA,15662
MADISON,WESTMORELAND,"+40.243970","-079.676516",PA,15663
MAMMOTH,WESTMORELAND,"+40.310772","-079.617187",PA,15664
MANOR,WESTMORELAND,"+40.292194","-079.664868",PA,15665
"MOUNT PLEASANT",WESTMORELAND,"+40.202211","-079.609982",PA,15666
MURRYSVILLE,WESTMORELAND,"+40.423293","-079.663288",PA,15668
"NEW ALEXANDRIA",WESTMORELAND,"+40.396655","-079.444008",PA,15670
"NEW DERRY",WESTMORELAND,"+40.349446","-079.322549",PA,15671
"NEW STANTON",WESTMORELAND,"+40.243750","-079.658436",PA,15672
"NORTH APOLLO",ARMSTRONG,"+40.593035","-079.558098",PA,15673
NORVELT,WESTMORELAND,"+40.216006","-079.487239",PA,15674
PENN,WESTMORELAND,"+40.314908","-079.681435",PA,15675
"PLEASANT UNITY",WESTMORELAND,"+40.242429","-079.454212",PA,15676
RECTOR,WESTMORELAND,"+40.360223","-079.439801",PA,15677
RILLTON,WESTMORELAND,"+40.282843","-079.723278",PA,15678
"RUFFS DALE",WESTMORELAND,"+40.226934","-079.673364",PA,15679
SALINA,WESTMORELAND,"+40.518905","-079.495871",PA,15680
SALTSBURG,INDIANA,"+40.542875","-079.397809",PA,15681
SCHENLEY,ARMSTRONG,"+40.847829","-079.451575",PA,15682
SCOTTDALE,WESTMORELAND,"+40.355350","-079.520544",PA,15683
SLICKVILLE,WESTMORELAND,"+40.460370","-079.515628",PA,15684
SOUTHWEST,WESTMORELAND,"+40.360223","-079.439801",PA,15685
"SPRING CHURCH",ARMSTRONG,"+40.616816","-079.479833",PA,15686
STAHLSTOWN,WESTMORELAND,"+40.360223","-079.439801",PA,15687
TARRS,WESTMORELAND,"+40.360223","-079.439801",PA,15688
UNITED,WESTMORELAND,"+40.360223","-079.439801",PA,15689
VANDERGRIFT,WESTMORELAND,"+40.400412","-079.546855",PA,15690
WENDEL,WESTMORELAND,"+40.294021","-079.686626",PA,15691
"WESTMORELAND CITY",WESTMORELAND,"+40.329386","-079.680567",PA,15692
WHITNEY,WESTMORELAND,"+40.248274","-079.408579",PA,15693
WYANO,WESTMORELAND,"+40.196199","-079.694244",PA,15695
YOUNGSTOWN,WESTMORELAND,"+40.279337","-079.366066",PA,15696
YOUNGWOOD,WESTMORELAND,"+40.240536","-079.505889",PA,15697
YUKON,WESTMORELAND,"+40.222685","-079.691067",PA,15698
INDIANA,INDIANA,"+40.621272","-079.080422",PA,15701
ALVERDA,INDIANA,"+40.633313","-078.872314",PA,15710
ANITA,JEFFERSON,"+41.171119","-078.913113",PA,15711
ARCADIA,INDIANA,"+40.781719","-078.853612",PA,15712
AULTMAN,INDIANA,"+40.619270","-079.083982",PA,15713
"NORTHERN CAMBRIA",CAMBRIA,"+40.658721","-078.794582",PA,15714
"BIG RUN",JEFFERSON,"+40.970448","-078.875799",PA,15715
"BLACK LICK",INDIANA,"+40.483646","-079.206322",PA,15716
BLAIRSVILLE,INDIANA,"+40.486445","-079.195766",PA,15717
"BRUSH VALLEY",INDIANA,"+40.529238","-079.084600",PA,15720
BURNSIDE,CLEARFIELD,"+41.054375","-078.410950",PA,15721
CARROLLTOWN,CAMBRIA,"+40.583025","-078.728455",PA,15722
CHAMBERSVILLE,INDIANA,"+40.705639","-079.161510",PA,15723
"CHERRY TREE",INDIANA,"+40.724976","-078.860324",PA,15724
CLARKSBURG,INDIANA,"+40.632813","-079.132551",PA,15725
CLUNE,INDIANA,"+40.550270","-079.323745",PA,15727
CLYMER,INDIANA,"+40.748901","-078.997726",PA,15728
COMMODORE,INDIANA,"+40.706462","-078.924401",PA,15729
COOLSPRING,JEFFERSON,"+40.967066","-078.925563",PA,15730
CORAL,INDIANA,"+40.498602","-079.173892",PA,15731
CREEKSIDE,INDIANA,"+40.661336","-079.217127",PA,15732
"DE LANCEY",JEFFERSON,"+41.141079","-078.962877",PA,15733
DIXONVILLE,INDIANA,"+40.718817","-078.979489",PA,15734
ELDERTON,ARMSTRONG,"+40.692153","-079.342180",PA,15736
ELMORA,CAMBRIA,"+40.607635","-078.752415",PA,15737
EMEIGH,CAMBRIA,"+40.693633","-078.775076",PA,15738
ERNEST,INDIANA,"+40.677971","-079.165708",PA,15739
FROSTBURG,JEFFERSON,"+41.141079","-078.962877",PA,15740
GIPSY,INDIANA,"+40.796017","-078.858614",PA,15741
"GLEN CAMPBELL",INDIANA,"+40.804413","-078.889036",PA,15742
HAMILTON,JEFFERSON,"+41.141079","-078.962877",PA,15744
HEILWOOD,INDIANA,"+40.620736","-078.918561",PA,15745
HILLSDALE,INDIANA,"+40.767854","-078.877331",PA,15746
HOME,INDIANA,"+40.701519","-079.182743",PA,15747
"HOMER CITY",INDIANA,"+40.627752","-079.089616",PA,15748
JOSEPHINE,INDIANA,"+40.482783","-079.185048",PA,15750
JUNEAU,INDIANA,"+40.640031","-079.129445",PA,15751
KENT,INDIANA,"+40.541200","-079.282047",PA,15752
"LA JOSE",CLEARFIELD,"+40.989115","-078.422403",PA,15753
LUCERNEMINES,INDIANA,"+40.500198","-079.176571",PA,15754
"MC INTYRE",INDIANA,"+40.568381","-079.299931",PA,15756
MAHAFFEY,CLEARFIELD,"+40.989115","-078.422403",PA,15757
MARCHAND,INDIANA,"+40.640031","-079.129445",PA,15758
"MARION CENTER",INDIANA,"+40.685945","-079.051607",PA,15759
MARSTELLER,CAMBRIA,"+40.652187","-078.805420",PA,15760
MENTCLE,INDIANA,"+40.620066","-078.887009",PA,15761
NICKTOWN,CAMBRIA,"+40.600962","-078.822090",PA,15762
NORTHPOINT,INDIANA,"+40.640031","-079.129445",PA,15763
OLIVEBURG,JEFFERSON,"+41.141079","-078.962877",PA,15764
"PENN RUN",INDIANA,"+40.621281","-078.994310",PA,15765
PUNXSUTAWNEY,JEFFERSON,"+40.944538","-078.979845",PA,15767
RINGGOLD,JEFFERSON,"+41.141079","-078.962877",PA,15770
"ROCHESTER MILLS",INDIANA,"+40.721930","-079.006162",PA,15771
ROSSITER,INDIANA,"+40.869654","-078.900483",PA,15772
"SAINT BENEDICT",CAMBRIA,"+40.629818","-078.732947",PA,15773
SHELOCTA,ARMSTRONG,"+40.847829","-079.451575",PA,15774
SPANGLER,CAMBRIA,"+40.635130","-078.769185",PA,15775
"SPRANKLE MILLS",JEFFERSON,"+41.141079","-078.962877",PA,15776
STARFORD,INDIANA,"+40.702673","-078.958847",PA,15777
TIMBLIN,JEFFERSON,"+40.967353","-079.199017",PA,15778
TORRANCE,WESTMORELAND,"+40.360223","-079.439801",PA,15779
VALIER,JEFFERSON,"+41.141079","-078.962877",PA,15780
WALSTON,JEFFERSON,"+41.141079","-078.962877",PA,15781
"WEST LEBANON",INDIANA,"+40.583778","-079.342331",PA,15783
WORTHVILLE,JEFFERSON,"+41.141079","-078.962877",PA,15784
"DU BOIS",CLEARFIELD,"+41.118045","-078.720302",PA,15801
BENEZETT,ELK,"+41.415878","-078.665057",PA,15821
"BRANDY CAMP",ELK,"+41.415878","-078.665057",PA,15822
BROCKPORT,ELK,"+41.253932","-078.699711",PA,15823
BROCKWAY,JEFFERSON,"+41.247202","-078.798900",PA,15824
BROOKVILLE,JEFFERSON,"+41.162735","-079.081609",PA,15825
BYRNEDALE,ELK,"+41.291008","-078.504350",PA,15827
CLARINGTON,FOREST,"+41.475887","-079.239101",PA,15828
CORSICA,JEFFERSON,"+41.141079","-078.962877",PA,15829
"DAGUS MINES",ELK,"+41.304782","-078.621286",PA,15831
DRIFTWOOD,CAMERON,"+41.417566","-078.204927",PA,15832
EMPORIUM,CAMERON,"+41.510310","-078.231570",PA,15834
"FALLS CREEK",JEFFERSON,"+41.149752","-078.820695",PA,15840
FORCE,ELK,"+41.283709","-078.551668",PA,15841
JOHNSONBURG,ELK,"+41.504669","-078.687183",PA,15845
KERSEY,ELK,"+41.336887","-078.605537",PA,15846
"KNOX DALE",JEFFERSON,"+41.141079","-078.962877",PA,15847
LUTHERSBURG,CLEARFIELD,"+40.989115","-078.422403",PA,15848
PENFIELD,CLEARFIELD,"+41.201560","-078.583502",PA,15849
REYNOLDSVILLE,JEFFERSON,"+41.095556","-078.886154",PA,15851
RIDGWAY,ELK,"+41.362112","-078.726238",PA,15853
ROCKTON,CLEARFIELD,"+40.989115","-078.422403",PA,15856
"SAINT MARYS",ELK,"+41.452935","-078.529829",PA,15857
SIGEL,JEFFERSON,"+41.141079","-078.962877",PA,15860
SINNAMAHONING,CAMERON,"+41.417566","-078.204927",PA,15861
"STUMP CREEK",JEFFERSON,"+41.141079","-078.962877",PA,15863
SUMMERVILLE,JEFFERSON,"+41.141079","-078.962877",PA,15864
SYKESVILLE,JEFFERSON,"+41.047897","-078.819682",PA,15865
TROUTVILLE,CLEARFIELD,"+41.011686","-078.785731",PA,15866
WEEDVILLE,ELK,"+41.279081","-078.527949",PA,15868
WILCOX,ELK,"+41.572956","-078.665262",PA,15870
JOHNSTOWN,CAMBRIA,"+40.412707","-078.854245",PA,15901
ARMAGH,INDIANA,"+40.460262","-079.009721",PA,15920
BEAVERDALE,CAMBRIA,"+40.319561","-078.694043",PA,15921
BELSANO,CAMBRIA,"+40.484487","-078.702224",PA,15922
BOLIVAR,WESTMORELAND,"+40.348279","-079.153210",PA,15923
CAIRNBROOK,SOMERSET,"+40.114920","-078.785100",PA,15924
CASSANDRA,CAMBRIA,"+40.412800","-078.633698",PA,15925
"CENTRAL CITY",SOMERSET,"+40.074818","-078.838170",PA,15926
COLVER,CAMBRIA,"+40.538311","-078.786549",PA,15927
DAVIDSVILLE,SOMERSET,"+40.235230","-078.919007",PA,15928
DILLTOWN,INDIANA,"+40.462521","-079.012834",PA,15929
DUNLO,CAMBRIA,"+40.293935","-078.719217",PA,15930
EBENSBURG,CAMBRIA,"+40.459581","-078.771875",PA,15931
ELTON,CAMBRIA,"+40.279925","-078.803247",PA,15934
HOLLSOPPLE,SOMERSET,"+40.201370","-078.958371",PA,15935
HOOVERSVILLE,SOMERSET,"+40.155129","-078.916785",PA,15936
JEROME,SOMERSET,"+40.208435","-078.987265",PA,15937
LILLY,CAMBRIA,"+40.427588","-078.639257",PA,15938
LORETTO,CAMBRIA,"+40.517191","-078.614870",PA,15940
"MINERAL POINT",CAMBRIA,"+40.419784","-078.823794",PA,15942
"NANTY GLO",CAMBRIA,"+40.392443","-078.848566",PA,15943
"NEW FLORENCE",WESTMORELAND,"+40.326182","-079.101925",PA,15944
PARKHILL,CAMBRIA,"+40.356723","-078.873296",PA,15945
PORTAGE,CAMBRIA,"+40.369239","-078.752509",PA,15946
REVLOC,CAMBRIA,"+40.464069","-078.685365",PA,15948
ROBINSON,INDIANA,"+40.403698","-079.122040",PA,15949
"SAINT MICHAEL",CAMBRIA,"+40.338615","-078.776137",PA,15951
SALIX,CAMBRIA,"+40.298574","-078.781592",PA,15952
SEANOR,SOMERSET,"+40.206435","-078.900533",PA,15953
SEWARD,WESTMORELAND,"+40.401071","-079.029098",PA,15954
SIDMAN,CAMBRIA,"+40.334129","-078.715511",PA,15955
"SOUTH FORK",CAMBRIA,"+40.411640","-078.778413",PA,15956
STRONGSTOWN,INDIANA,"+40.572746","-078.900034",PA,15957
SUMMERHILL,CAMBRIA,"+40.391140","-078.735229",PA,15958
"TIRE HILL",SOMERSET,"+40.267975","-078.915567",PA,15959
"TWIN ROCKS",CAMBRIA,"+40.499630","-078.861308",PA,15960
VINTONDALE,CAMBRIA,"+40.437721","-078.924998",PA,15961
WILMORE,CAMBRIA,"+40.380188","-078.719019",PA,15962
WINDBER,SOMERSET,"+40.180418","-078.829021",PA,15963
BUTLER,BUTLER,"+40.885861","-079.934048",PA,16001
BOYERS,BUTLER,"+40.921145","-079.927580",PA,16016
BRANCHTON,BUTLER,"+40.921145","-079.927580",PA,16021
BRUIN,BUTLER,"+41.055515","-079.731308",PA,16022
CABOT,BUTLER,"+40.792353","-079.760048",PA,16023
CALLERY,BUTLER,"+40.921867","-079.994747",PA,16024
CHICORA,BUTLER,"+40.940484","-079.777107",PA,16025
CONNOQUENESSING,BUTLER,"+40.826436","-080.013785",PA,16027
"EAST BRADY",CLARION,"+40.983990","-079.615234",PA,16028
"EAST BUTLER",BUTLER,"+40.780174","-079.780792",PA,16029
"EAU CLAIRE",BUTLER,"+41.136538","-079.802384",PA,16030
"EVANS CITY",BUTLER,"+40.904798","-079.936488",PA,16033
FENELTON,BUTLER,"+40.864921","-079.735066",PA,16034
FORESTVILLE,BUTLER,"+41.106756","-080.007017",PA,16035
FOXBURG,CLARION,"+41.202325","-079.453751",PA,16036
HARMONY,BUTLER,"+40.828200","-080.098250",PA,16037
HARRISVILLE,BUTLER,"+40.935262","-080.008650",PA,16038
HERMAN,BUTLER,"+40.921145","-079.927580",PA,16039
HILLIARDS,BUTLER,"+41.091444","-079.835723",PA,16040
"KARNS CITY",BUTLER,"+41.005368","-079.766612",PA,16041
LYNDORA,BUTLER,"+40.801238","-079.963774",PA,16045
MARS,BUTLER,"+40.866316","-079.936986",PA,16046
"NORTH WASHINGTON",BUTLER,"+41.047190","-079.808899",PA,16048
PARKER,ARMSTRONG,"+41.093079","-079.682532",PA,16049
PETROLIA,BUTLER,"+41.041059","-079.762814",PA,16050
PORTERSVILLE,BUTLER,"+41.017820","-080.072356",PA,16051
PROSPECT,BUTLER,"+40.956173","-079.933127",PA,16052
RENFREW,BUTLER,"+40.803054","-079.990821",PA,16053
"SAINT PETERSBURG",CLARION,"+41.202325","-079.453751",PA,16054
SARVER,BUTLER,"+40.720919","-079.762620",PA,16055
SAXONBURG,BUTLER,"+40.861995","-079.864282",PA,16056
"SLIPPERY ROCK",BUTLER,"+41.052427","-080.043821",PA,16057
"TURKEY CITY",CLARION,"+41.202325","-079.453751",PA,16058
VALENCIA,BUTLER,"+40.710689","-079.937074",PA,16059
"WEST SUNBURY",BUTLER,"+41.021754","-079.884312",PA,16061
ZELIENOPLE,BUTLER,"+40.760900","-080.109390",PA,16063
"CRANBERRY TWP",BUTLER,"+40.709713","-080.104597",PA,16066
"NEW CASTLE",LAWRENCE,"+40.964516","-080.300736",PA,16101
ADAMSVILLE,CRAWFORD,"+41.629436","-080.214024",PA,16110
ATLANTIC,CRAWFORD,"+41.524812","-080.320560",PA,16111
BESSEMER,LAWRENCE,"+40.956210","-080.486131",PA,16112
CLARK,MERCER,"+41.286567","-080.423727",PA,16113
"CLARKS MILLS",MERCER,"+41.405788","-080.184099",PA,16114
DARLINGTON,BEAVER,"+40.786244","-080.391487",PA,16115
EDINBURG,LAWRENCE,"+41.031749","-080.457328",PA,16116
"ELLWOOD CITY",LAWRENCE,"+40.917478","-080.363481",PA,16117
"ENON VALLEY",LAWRENCE,"+40.905222","-080.468225",PA,16120
FARRELL,MERCER,"+41.210606","-080.487821",PA,16121
FOMBELL,BEAVER,"+40.813208","-080.199126",PA,16123
FREDONIA,MERCER,"+41.334133","-080.262473",PA,16124
GREENVILLE,MERCER,"+41.326606","-080.288302",PA,16125
"GROVE CITY",MERCER,"+41.170823","-080.089581",PA,16127
HADLEY,MERCER,"+41.328210","-080.292168",PA,16130
HARTSTOWN,CRAWFORD,"+41.534292","-080.417374",PA,16131
HILLSVILLE,LAWRENCE,"+41.011263","-080.497546",PA,16132
"JACKSON CENTER",MERCER,"+41.278208","-080.113231",PA,16133
JAMESTOWN,MERCER,"+41.456649","-080.449185",PA,16134
KOPPEL,BEAVER,"+40.834767","-080.328009",PA,16136
MERCER,MERCER,"+41.222885","-080.250704",PA,16137
"NEW BEDFORD",LAWRENCE,"+40.989662","-080.308376",PA,16140
"NEW GALILEE",BEAVER,"+40.833615","-080.384434",PA,16141
"NEW WILMINGTON",LAWRENCE,"+41.104460","-080.352749",PA,16142
PULASKI,LAWRENCE,"+41.087533","-080.472593",PA,16143
"SANDY LAKE",MERCER,"+41.380743","-080.217270",PA,16145
SHARON,MERCER,"+41.234505","-080.447930",PA,16146
HERMITAGE,MERCER,"+41.221984","-080.438887",PA,16148
SHARPSVILLE,MERCER,"+41.283776","-080.400053",PA,16150
SHEAKLEYVILLE,MERCER,"+41.443460","-080.205513",PA,16151
STONEBORO,MERCER,"+41.335562","-080.103610",PA,16153
TRANSFER,MERCER,"+41.368354","-080.360703",PA,16154
"VILLA MARIA",LAWRENCE,"+40.989662","-080.308376",PA,16155
VOLANT,LAWRENCE,"+41.089458","-080.193460",PA,16156
